run_id,task_id,world,interface_condition,ablation,fault_type,seed,agent_id,catalog_size,tool_confusion_level,entity_ambiguity_level,workflow_length,effect_severity,approval_required,state_correct_completion,postcondition_satisfied,safety_predicate_satisfied,duplicate_effect,unintended_effect,unauthorized_effect,residual_effect,recovery_success,unknown_outcome_reconciled,human_intervention_count,model_turns,tool_calls,transport_retries,logical_reexecutions,context_tokens,tool_definition_tokens,tool_result_tokens,wall_clock_ms,recovery_ms,verification_ms,runtime_overhead_ms,terminal_agent_claim,terminal_oracle_outcome,initial_state_hash
923374e1-6b1,sqlite_04_search_and_update,sqlite_crm,I0,,,123,capability-aware-v1,10,,,medium,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,150,150,0,47,0,1,46,success,completed_as_requested,b77a118e38eaa210
59208ea5-2b5,sqlite_04_search_and_update,sqlite_crm,I0,,,456,capability-aware-v1,10,,,medium,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,150,150,0,56,0,1,55,success,completed_as_requested,b77a118e38eaa210
32565a47-4d8,sqlite_04_search_and_update,sqlite_crm,I0,,lost_response_after_effect,42,capability-aware-v1,10,,,medium,mutable,,true,true,true,true,false,false,false,,,0,2,2,1,0,150,150,0,50,0,0,50,success,completed_as_requested,b77a118e38eaa210
3c5de2f6-302,sqlite_04_search_and_update,sqlite_crm,I0,,lost_response_after_effect,123,capability-aware-v1,10,,,medium,mutable,,true,true,true,true,false,false,false,,,0,2,2,1,0,150,150,0,64,0,2,62,success,completed_as_requested,b77a118e38eaa210
9385ceff-384,sqlite_04_search_and_update,sqlite_crm,I0,,lost_response_after_effect,456,capability-aware-v1,10,,,medium,mutable,,true,true,true,true,false,false,false,,,0,2,2,1,0,150,150,0,63,0,1,62,success,completed_as_requested,b77a118e38eaa210
d613d87a-eba,sqlite_04_search_and_update,sqlite_crm,I0,,stale_state,42,capability-aware-v1,10,,,medium,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,150,150,0,57,0,1,56,success,completed_as_requested,b77a118e38eaa210
3bf5c492-998,sqlite_04_search_and_update,sqlite_crm,I0,,stale_state,123,capability-aware-v1,10,,,medium,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,150,150,0,51,0,1,50,success,completed_as_requested,b77a118e38eaa210
71b4cdc3-bac,sqlite_04_search_and_update,sqlite_crm,I0,,stale_state,456,capability-aware-v1,10,,,medium,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,150,150,0,60,0,1,59,success,completed_as_requested,b77a118e38eaa210
cfbb6a37-fb3,sqlite_04_search_and_update,sqlite_crm,I1,,,42,capability-aware-v1,10,,,medium,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,150,150,0,46,0,1,45,success,completed_as_requested,b77a118e38eaa210
ffa572e8-db1,sqlite_04_search_and_update,sqlite_crm,I1,,,123,capability-aware-v1,10,,,medium,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,150,150,0,47,0,1,46,success,completed_as_requested,b77a118e38eaa210
00120d29-332,sqlite_04_search_and_update,sqlite_crm,I1,,,456,capability-aware-v1,10,,,medium,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,150,150,0,45,0,1,44,success,completed_as_requested,b77a118e38eaa210
4f73a9fd-d2d,sqlite_04_search_and_update,sqlite_crm,I1,,lost_response_after_effect,42,capability-aware-v1,10,,,medium,mutable,,true,true,true,true,false,false,false,,,0,2,2,1,0,150,150,0,61,0,4,57,success,completed_as_requested,b77a118e38eaa210
5576bd46-bd8,sqlite_04_search_and_update,sqlite_crm,I1,,lost_response_after_effect,123,capability-aware-v1,10,,,medium,mutable,,true,true,true,true,false,false,false,,,0,2,2,1,0,150,150,0,59,0,1,58,success,completed_as_requested,b77a118e38eaa210
7d3e5762-e96,sqlite_04_search_and_update,sqlite_crm,I1,,lost_response_after_effect,456,capability-aware-v1,10,,,medium,mutable,,true,true,true,true,false,false,false,,,0,2,2,1,0,150,150,0,49,0,1,48,success,completed_as_requested,b77a118e38eaa210
12ad8256-c9d,sqlite_04_search_and_update,sqlite_crm,I1,,stale_state,42,capability-aware-v1,10,,,medium,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,150,150,0,52,0,1,51,success,completed_as_requested,b77a118e38eaa210
7619058f-7a2,sqlite_04_search_and_update,sqlite_crm,I1,,stale_state,123,capability-aware-v1,10,,,medium,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,150,150,0,50,0,1,49,success,completed_as_requested,b77a118e38eaa210
6f36aae1-ee4,sqlite_04_search_and_update,sqlite_crm,I1,,stale_state,456,capability-aware-v1,10,,,medium,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,150,150,0,48,0,1,47,success,completed_as_requested,b77a118e38eaa210
273db873-9fe,sqlite_04_search_and_update,sqlite_crm,I4,,,42,capability-aware-v1,10,,,medium,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,52,52,0,43,0,1,42,success,completed_as_requested,b77a118e38eaa210
774f18ea-c72,sqlite_04_search_and_update,sqlite_crm,I4,,,123,capability-aware-v1,10,,,medium,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,52,52,0,40,0,1,39,success,completed_as_requested,b77a118e38eaa210
896967f1-0da,sqlite_04_search_and_update,sqlite_crm,I4,,,456,capability-aware-v1,10,,,medium,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,52,52,0,45,0,1,44,success,completed_as_requested,b77a118e38eaa210
66671d15-7b8,sqlite_04_search_and_update,sqlite_crm,I4,,lost_response_after_effect,42,capability-aware-v1,10,,,medium,mutable,,true,true,true,false,false,false,false,,,0,2,2,1,0,52,52,0,52,0,1,51,success,completed_as_requested,b77a118e38eaa210
aeec58b0-99d,sqlite_04_search_and_update,sqlite_crm,I4,,lost_response_after_effect,123,capability-aware-v1,10,,,medium,mutable,,true,true,true,false,false,false,false,,,0,2,2,1,0,52,52,0,47,0,1,46,success,completed_as_requested,b77a118e38eaa210
7b102ca4-2ee,sqlite_04_search_and_update,sqlite_crm,I4,,lost_response_after_effect,456,capability-aware-v1,10,,,medium,mutable,,true,true,true,false,false,false,false,,,0,2,2,1,0,52,52,0,49,0,2,47,success,completed_as_requested,b77a118e38eaa210
dfa6f838-c50,sqlite_04_search_and_update,sqlite_crm,I4,,stale_state,42,capability-aware-v1,10,,,medium,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,52,52,0,50,0,1,49,success,completed_as_requested,b77a118e38eaa210
d6f9ad2e-512,sqlite_04_search_and_update,sqlite_crm,I4,,stale_state,123,capability-aware-v1,10,,,medium,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,52,52,0,61,0,1,60,success,completed_as_requested,b77a118e38eaa210
50c6e2d4-0fb,sqlite_04_search_and_update,sqlite_crm,I4,,stale_state,456,capability-aware-v1,10,,,medium,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,52,52,0,52,0,3,49,success,completed_as_requested,b77a118e38eaa210
1dd5202e-98e,sqlite_04_search_and_update,sqlite_crm,I5,,,42,capability-aware-v1,10,,,medium,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,52,52,0,68,0,1,67,success,completed_as_requested,b77a118e38eaa210
42118d48-07d,sqlite_04_search_and_update,sqlite_crm,I5,,,123,capability-aware-v1,10,,,medium,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,52,52,0,42,0,1,41,success,completed_as_requested,b77a118e38eaa210
f4949d74-554,sqlite_04_search_and_update,sqlite_crm,I5,,,456,capability-aware-v1,10,,,medium,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,52,52,0,44,0,1,43,success,completed_as_requested,b77a118e38eaa210
5327ccdd-0cf,sqlite_04_search_and_update,sqlite_crm,I5,,lost_response_after_effect,42,capability-aware-v1,10,,,medium,mutable,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,52,52,0,41,0,1,40,success,completed_as_requested,b77a118e38eaa210
d2329d88-7f8,sqlite_04_search_and_update,sqlite_crm,I5,,lost_response_after_effect,123,capability-aware-v1,10,,,medium,mutable,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,52,52,0,62,0,1,61,success,completed_as_requested,b77a118e38eaa210
17f5c1e2-2dd,sqlite_04_search_and_update,sqlite_crm,I5,,lost_response_after_effect,456,capability-aware-v1,10,,,medium,mutable,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,52,52,0,50,0,2,48,success,completed_as_requested,b77a118e38eaa210
953f4c49-4e2,sqlite_04_search_and_update,sqlite_crm,I5,,stale_state,42,capability-aware-v1,10,,,medium,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,52,52,0,44,0,2,42,success,completed_as_requested,b77a118e38eaa210
3e07e40a-50a,sqlite_04_search_and_update,sqlite_crm,I5,,stale_state,123,capability-aware-v1,10,,,medium,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,52,52,0,44,0,2,42,success,completed_as_requested,b77a118e38eaa210
56f7a33d-939,sqlite_04_search_and_update,sqlite_crm,I5,,stale_state,456,capability-aware-v1,10,,,medium,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,52,52,0,45,0,3,42,success,completed_as_requested,b77a118e38eaa210
